name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
pune,2022-09-12,84.8,71.9,74.9,90.2,71.9,75.4,71.6,89.9,0.72,100,41.67,rain,0,0,6.9,5.1,239.8,1001.8,96.7,6.5,87.3,7.4,7,30,2022-09-12T06:21:46,2022-09-12T18:39:58,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-13,77.1,70.8,72.8,77.1,70.8,72.8,71.5,95.8,0.512,100,12.5,rain,0,0,22.8,8.7,245.8,1004.3,96.8,2.2,25.3,2.2,1,10,2022-09-13T06:21:56,2022-09-13T18:39:06,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-14,77.2,64.7,72.1,77.2,64.7,72.1,70.2,93.8,0.008,100,4.17,rain,0,0,23.3,17.2,236.5,1007.3,96.3,3.1,44.6,3.8,2,10,2022-09-14T06:22:06,2022-09-14T18:38:13,0.62,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-15,84.2,70.1,73.4,88.7,70.1,73.6,69.5,88,0.149,100,8.33,rain,0,0,26.8,15.9,241,1008.4,94.6,5.6,135.3,11.7,7,10,2022-09-15T06:22:15,2022-09-15T18:37:21,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-16,74,69.9,71.5,74,69.9,71.5,70.4,96.6,1.732,100,20.83,rain,0,0,25.1,7.6,244.9,1007.3,97.1,1.2,16.3,1.4,1,10,2022-09-16T06:22:25,2022-09-16T18:36:28,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-17,83.5,68.8,73.2,87.8,68.8,73.4,69.4,88.5,0.012,100,12.5,rain,0,0,18.1,13.2,240.5,1007.8,89.7,7.8,231.7,20.1,9,10,2022-09-17T06:22:35,2022-09-17T18:35:36,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-18,79.9,67.9,73.1,79.9,67.9,73.1,68.1,85.3,0.031,100,4.17,rain,0,0,15,12.1,257,1009.6,76.1,10.6,267,23.1,9,10,2022-09-18T06:22:45,2022-09-18T18:34:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-19,79.1,66.3,71.9,79.1,66.3,71.9,67,85.3,0.008,100,8.33,rain,0,0,16.1,10.1,260.9,1010,83.3,10.4,250.9,21.6,9,10,2022-09-19T06:22:54,2022-09-19T18:33:51,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-20,77.8,65.7,71.3,77.8,65.7,71.3,66.5,85.4,0.276,100,8.33,rain,0,0,11.9,8.9,256.4,1009.8,83.8,10.7,183.2,15.8,8,10,2022-09-20T06:23:04,2022-09-20T18:32:58,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-21,78,67.4,72,78,67.4,72,66.9,84.5,0.06,100,16.67,rain,0,0,11.9,8.9,262.2,1009.6,90.5,10.6,218,18.8,8,10,2022-09-21T06:23:14,2022-09-21T18:32:06,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-22,82.4,65.9,71.7,85.7,65.9,71.8,66.1,83.4,0,0,0,,0,0,16.8,13,255.9,1009.9,93,11.5,214.3,18.5,7,10,2022-09-22T06:23:24,2022-09-22T18:31:13,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"43063099999,43111099999,remote,43060099999"
pune,2022-09-23,80.6,66.3,72.1,83.2,66.3,72.2,66.1,82.1,0.008,100,8.33,rain,0,0,14.5,11.9,249.7,1010,82.2,11.5,259.3,22.4,9,10,2022-09-23T06:23:34,2022-09-23T18:30:21,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-24,83.5,65.2,72.1,87.7,65.2,72.3,67,84.8,0.024,100,12.5,rain,0,0,15.9,12.5,244.4,1009.3,46.7,10.5,260.1,22.5,9,10,2022-09-24T06:23:45,2022-09-24T18:29:28,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-25,82.5,67,73.6,86.2,67,74.1,67.7,82.9,0.024,100,12.5,rain,0,0,8.3,8.9,257.2,1009,52,11.3,262.9,22.9,9,10,2022-09-25T06:23:55,2022-09-25T18:28:36,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-26,80,66.3,72.7,80,66.3,72.7,67.6,84.6,0.012,100,8.33,rain,0,0,10.5,9.4,264.7,1010.8,74.1,10.3,239.3,20.7,9,10,2022-09-26T06:24:05,2022-09-26T18:27:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-27,84.4,67.2,73.6,88,67.2,74,67.6,82.5,0.071,100,16.67,rain,0,0,8.3,6.7,268.7,1009.7,72.4,10.6,184.4,15.9,9,10,2022-09-27T06:24:16,2022-09-27T18:26:53,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-28,81.7,68.4,74.1,85.7,68.4,74.5,68.5,83.6,0.146,100,25,rain,0,0,8.7,8.1,262.4,1008.4,66.6,9.2,262.1,22.8,9,10,2022-09-28T06:24:27,2022-09-28T18:26:01,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-29,83.5,67.9,74.3,91.9,67.9,75.1,69.6,86.3,0.11,100,25,rain,0,0,8.9,8.9,272.7,1008.2,58.9,10.2,249.8,21.6,9,30,2022-09-29T06:24:38,2022-09-29T18:25:10,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-09-30,88.9,69.5,75.2,95.9,69.5,76.3,69.1,82.8,0.169,100,37.5,rain,0,0,9.4,9.4,292.6,1008.7,64,9.3,258.7,22.4,9,30,2022-09-30T06:24:49,2022-09-30T18:24:19,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-01,87,69.7,75.2,91.9,69.7,76.2,68.3,80.1,0.34,100,33.33,rain,0,0,9.2,8.7,275.4,1009.1,42.7,9.7,270.5,23.4,9,10,2022-10-01T06:25:01,2022-10-01T18:23:28,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-02,87.1,67.4,74.4,90.3,67.4,75.2,68.2,82.4,0.036,100,20.83,rain,0,0,9.8,10.1,282,1009.7,33.2,10.5,266.6,23.1,9,10,2022-10-02T06:25:13,2022-10-02T18:22:37,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-03,86.2,66.3,74,88.8,66.3,74.5,67.1,80.7,0.004,100,4.17,rain,0,0,12.5,9.2,292.8,1010,24.7,11.5,272.5,23.5,9,10,2022-10-03T06:25:25,2022-10-03T18:21:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-04,87.9,67.7,74.3,89.7,67.7,74.8,66.7,79.3,0.044,100,12.5,rain,0,0,10.7,11,304.1,1009.8,91.3,11.1,234.7,20.1,9,10,2022-10-04T06:25:37,2022-10-04T18:20:57,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-05,85.2,68.6,74.8,90,68.6,75.4,67.2,78.2,0.197,100,4.17,rain,0,0,8.9,8.7,293.6,1008.9,84.2,10.7,199,17.1,9,10,2022-10-05T06:25:50,2022-10-05T18:20:08,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-06,82.5,69.5,73.4,86.6,69.5,73.7,68,83.8,0.031,100,4.17,rain,0,0,11.9,9.2,267.5,1007.3,91.2,10.7,65.8,5.6,5,10,2022-10-06T06:26:03,2022-10-06T18:19:19,0.37,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-07,81.2,68.6,72.6,85.2,68.6,73,68.2,86.4,0.012,100,12.5,rain,0,0,14.3,9.6,244.4,1006.6,91.1,10.6,143.3,12.4,6,10,2022-10-07T06:26:16,2022-10-07T18:18:31,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-08,79.4,67.4,72.8,79.4,67.4,72.8,68.1,86,0.008,100,4.17,rain,0,0,16.3,11.4,240,1008.6,85.1,10.9,209.3,18.1,7,10,2022-10-08T06:26:30,2022-10-08T18:17:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-09,86.2,66.8,74.2,89.3,66.8,74.6,67.1,79.9,0.008,100,8.33,rain,0,0,8.5,7.6,249.6,1010,77.3,11,209.3,18,9,30,2022-10-09T06:26:44,2022-10-09T18:16:55,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-10,82.6,68.8,74.5,87.7,68.8,75.1,69.3,84.9,0.433,100,8.33,rain,0,0,6,5.6,316.3,1011,88.2,10.7,194.4,16.9,8,30,2022-10-10T06:26:58,2022-10-10T18:16:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-11,85.3,70.8,75.4,90,70.8,76.3,70.1,84.7,0.158,100,8.33,rain,0,0,7.8,6,143.1,1009.9,94.9,10,169.7,14.6,8,30,2022-10-11T06:27:13,2022-10-11T18:15:21,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-12,79.9,69.5,72.2,79.9,69.5,72.2,69.1,90.2,0.477,100,45.83,rain,0,0,19.9,6,46.6,1010.4,95.4,8.4,49.5,4.3,2,10,2022-10-12T06:27:28,2022-10-12T18:14:35,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-13,80,69.2,73.5,80,69.2,73.5,69.1,86.4,0.091,100,29.17,rain,0,0,13.2,6.9,47.8,1011,84.1,10,135.1,11.7,7,30,2022-10-13T06:27:43,2022-10-13T18:13:50,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-14,85.3,68.6,74.2,90.5,68.6,74.6,68.7,83.9,3.098,100,12.5,rain,0,0,15.4,9.6,76.5,1010.8,58.4,11.5,187,16.1,7,30,2022-10-14T06:27:59,2022-10-14T18:13:05,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-15,83.5,67.7,73.8,87.1,67.7,74.1,67,80.6,0.063,100,12.5,rain,0,0,15.2,9.6,76.7,1010.1,63.4,10.8,214.4,18.7,9,10,2022-10-15T06:28:16,2022-10-15T18:12:21,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-16,79.9,66.1,73.1,79.9,66.1,73.1,65.6,77.9,0.035,100,4.17,rain,0,0,16.1,11.2,79.4,1011.4,79.6,11.5,215.2,18.6,8,10,2022-10-16T06:28:33,2022-10-16T18:11:38,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-17,84.3,69.3,75,90.8,69.3,76.3,69.2,82.6,3.189,100,4.17,rain,0,0,13.6,9.4,120.3,1012,89.4,9.9,211,18.3,7,30,2022-10-17T06:28:50,2022-10-17T18:10:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote"
pune,2022-10-18,84.8,69.3,73.7,91.6,69.3,74,69.3,87,1.22,100,12.5,rain,0,0,6.5,5.8,231.4,1012.2,94.2,9.8,232.3,20.1,8,30,2022-10-18T06:29:08,2022-10-18T18:10:13,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-19,86.2,68.8,75.2,91.7,68.8,76.2,69,82,0.551,100,4.17,rain,0,0,5.6,4.7,296.7,1011.3,65,10.8,249.2,21.5,9,30,2022-10-19T06:29:26,2022-10-19T18:09:32,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-20,87.1,69.9,75.1,93.4,69.9,75.9,69.1,82.7,0.67,100,8.33,rain,0,0,7.6,5.4,16.3,1011.9,69.6,10.7,213.6,18.6,9,30,2022-10-20T06:29:45,2022-10-20T18:08:52,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-21,83,69.5,75.2,89.7,69.5,76.1,69.3,82.6,0.147,100,33.33,rain,0,0,12.3,8.5,73.4,1013.3,51,10.7,210.9,18.1,8,30,2022-10-21T06:30:04,2022-10-21T18:08:12,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-22,82.1,66.3,73.7,87.4,66.3,74.2,65.3,76.8,0.008,100,4.17,rain,0,0,15.2,11.9,88.2,1015.1,25.3,11.3,252.5,21.8,9,10,2022-10-22T06:30:24,2022-10-22T18:07:33,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-10-23,84.3,62.7,71.1,84.7,62.7,71.2,58.8,67.7,0,0,0,,0,0,17.2,11.2,91.5,1015,1.2,11.2,263.3,22.9,9,10,2022-10-23T06:30:44,2022-10-23T18:06:55,0.93,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-10-24,85.3,59.3,70.8,84.1,59.3,70.8,55.6,61.4,0,0,0,,0,0,11.4,7.4,40.8,1012.7,0.4,11.4,263,22.9,9,10,2022-10-24T06:31:05,2022-10-24T18:06:18,0.96,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-10-25,87.1,58.4,70.9,84.9,58.4,70.6,55.2,61.5,0,0,0,,0,0,12.8,8.3,291.6,1012.8,0,11.2,260.9,22.7,9,10,2022-10-25T06:31:26,2022-10-25T18:05:42,0,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-10-26,84.8,59.6,71.1,83.5,59.6,71.1,56.2,62.2,0,0,0,,0,0,9.2,5.8,81.6,1014.4,0.4,11.3,259.6,22.4,9,10,2022-10-26T06:31:48,2022-10-26T18:05:06,0.03,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-10-27,84.3,59.1,71,82.5,59.1,71,55.5,60.5,0,0,0,,0,0,11.2,8.7,93.5,1014.1,0,11.1,257,22.3,9,10,2022-10-27T06:32:11,2022-10-27T18:04:32,0.06,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-10-28,84.3,59.6,70.6,82.9,59.6,70.6,54.5,59.2,0,0,0,,0,0,12.5,9.4,94.1,1013.5,0.3,11.8,256.6,22.3,9,10,2022-10-28T06:32:34,2022-10-28T18:03:59,0.1,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-10-29,84.3,57.8,70.1,82.5,57.8,70,52.8,57.3,0,0,0,,0,0,20.1,12.1,98.8,1013.5,0.4,11.3,256.8,22.2,9,10,2022-10-29T06:32:57,2022-10-29T18:03:26,0.14,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-10-30,85.7,56,70.2,83.1,56,70,52,55.7,0,0,0,,0,0,14.3,9.4,94.9,1014.1,0,11.3,256.5,22.1,9,10,2022-10-30T06:33:21,2022-10-30T18:02:55,0.17,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-10-31,84.3,57.8,70.5,83.2,57.8,70.4,54.5,59.6,0,0,0,,0,0,9.2,7.2,86.1,1013.2,2.5,11.3,251,21.7,9,10,2022-10-31T06:33:46,2022-10-31T18:02:24,0.21,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-01,83.5,57.3,69.7,82.6,57.3,69.7,54.7,61.4,0,0,0,,0,0,9.2,7.6,83.9,1014,3.5,11.1,253.5,21.9,9,10,2022-11-01T06:34:11,2022-11-01T18:01:55,0.25,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-02,86.1,60.5,71.5,86.2,60.5,71.7,56.9,61.7,0,0,0,,0,0,11.9,8.1,78.3,1013.6,4.1,11.3,246.2,21.1,9,10,2022-11-02T06:34:37,2022-11-02T18:01:27,0.28,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-03,87.9,57.3,71.5,85.6,57.3,71.2,52.3,54.4,0,0,0,,0,0,16.3,11.6,82.2,1013.4,0.5,11.3,254.5,21.9,9,10,2022-11-03T06:35:04,2022-11-03T18:01:00,0.31,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-04,87.1,56.6,71.4,85.6,56.6,71.2,52.7,55.3,0,0,0,,0,0,17.2,11.4,99.7,1014.2,2.5,11.3,252,21.7,9,10,2022-11-04T06:35:31,2022-11-04T18:00:34,0.35,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-05,87.9,57.3,71.5,85.2,57.3,71.2,51.3,52.8,0,0,0,,0,0,11.4,8.1,94.9,1015.3,1.4,11,254.3,21.9,9,10,2022-11-05T06:35:58,2022-11-05T18:00:09,0.39,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-06,87.5,56.6,71.9,85,56.6,71.4,50.2,50.4,0,0,0,,0,0,11.6,8.1,98.6,1015.8,46.6,11.3,245.1,21.4,9,10,2022-11-06T06:36:26,2022-11-06T17:59:45,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-07,88,56.9,71.8,85.4,56.9,71.6,50.8,51,0,0,0,,0,0,9.8,7.4,86.4,1015.1,79,11.3,221,19,8,10,2022-11-07T06:36:55,2022-11-07T17:59:22,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-08,87.9,57.8,72.6,85.2,57.8,72.3,53.2,53.9,0,0,0,,0,0,11,8.1,93,1014.7,25.2,11.3,242.9,21,9,10,2022-11-08T06:37:24,2022-11-08T17:59:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-09,87.1,62,73.1,84.3,62,72.8,53.8,54.2,0,0,0,,0,0,7.6,6,86.1,1014.4,37.1,11.3,241.4,20.9,9,10,2022-11-09T06:37:53,2022-11-09T17:58:40,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-10,86.1,56.9,70.9,83.9,56.9,70.6,50.7,52.2,0,0,0,,0,0,19.2,14.8,80.1,1015,25.8,11.1,244.1,21,9,10,2022-11-10T06:38:24,2022-11-10T17:58:21,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-11,86.1,56,70.6,84.2,56,70.3,52.2,55.5,0,0,0,,0,0,21.9,14.8,83.3,1015,29.6,11.3,243.5,21,9,10,2022-11-11T06:38:54,2022-11-11T17:58:03,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-12,86.2,57.8,71.2,84.4,57.8,71,54.4,58.9,0,0,0,,0,0,17.9,11.9,87.3,1015,41.1,11.3,240.8,20.8,9,10,2022-11-12T06:39:25,2022-11-12T17:57:47,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-13,85.4,58.4,71.1,84.5,58.4,71,54.3,58.4,0,0,0,,0,0,17.4,10.1,97.1,1014.1,29.4,11.3,239.7,20.7,9,10,2022-11-13T06:39:57,2022-11-13T17:57:31,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-14,87.9,58.7,72.6,88.3,58.7,72.7,57.6,61.3,0,0,0,,0,0,11.4,8.1,86.5,1014.1,11.9,11.1,234.8,20.1,8,10,2022-11-14T06:40:29,2022-11-14T17:57:17,0.69,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-15,87.1,62,73.3,86.9,62,73.3,57.3,59.9,0,0,0,,0,0,7.6,5.6,51.8,1014.3,40.7,11.3,221.9,19.2,8,10,2022-11-15T06:41:02,2022-11-15T17:57:04,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-16,86.6,59.6,71.9,84.9,59.6,71.7,52.4,54,0,0,0,,0,0,7.6,6,65,1013.6,0,11.3,238,20.4,8,10,2022-11-16T06:41:35,2022-11-16T17:56:53,0.75,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-17,85.7,56.9,70.1,83.8,56.9,69.8,48.1,49.4,0,0,0,,0,0,12.1,9.6,65.3,1013.8,0,11.3,239.4,20.7,8,10,2022-11-17T06:42:08,2022-11-17T17:56:42,0.78,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-18,83,54.2,68.2,81.5,54.2,68.2,47.4,50.9,0,0,0,,0,0,11.6,8.5,82.8,1014.2,1.2,11.3,238.4,20.5,8,10,2022-11-18T06:42:42,2022-11-18T17:56:33,0.82,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-19,81.2,55.1,67.4,80.4,55.1,67.4,48.1,53.1,0,0,0,,0,0,11.4,9.2,81.7,1014.4,12.8,11.3,236.4,20.4,8,10,2022-11-19T06:43:16,2022-11-19T17:56:25,0.85,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-20,80.7,51.2,65.8,79.6,51.2,65.8,45.5,51.3,0,0,0,,0,0,9.6,7.8,84.7,1013.3,27.1,11.3,237.5,20.4,8,10,2022-11-20T06:43:51,2022-11-20T17:56:19,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-21,81.8,50.6,65.7,80.4,50.6,65.6,43.2,47.8,0,0,0,,0,0,7.2,6.3,81.5,1013.1,63.8,11.3,229.5,19.8,8,10,2022-11-21T06:44:26,2022-11-21T17:56:14,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-22,86.1,53.9,69.6,84.2,53.9,69.5,48,49,0,0,0,,0,0,8.3,6.7,73.3,1012.8,55.9,11.1,217.8,18.9,8,10,2022-11-22T06:45:01,2022-11-22T17:56:10,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-23,87.2,59.1,72.3,87,59.1,72.2,51.6,51.5,0,0,0,,0,0,9.2,6.9,76.1,1013.1,67.3,11.3,217.2,18.7,8,10,2022-11-23T06:45:37,2022-11-23T17:56:07,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-24,87.1,60.2,73,88.5,60.2,73,54.3,55.1,0,0,0,,0,0,8.3,6.3,75.3,1012.7,33.9,11.3,222,19.1,8,10,2022-11-24T06:46:13,2022-11-24T17:56:06,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-25,87.5,62,74.9,90.7,62,75.4,59,59.9,0,0,0,,0,0,9.6,7.2,90.2,1012.9,65.5,11.1,200.1,17.4,8,10,2022-11-25T06:46:49,2022-11-25T17:56:06,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-26,88.4,67.6,76.3,91.3,67.6,76.7,61.8,62.5,0,0,0,rain,0,0,8.3,6.5,106.1,1011.8,49.7,11.3,177.4,15.4,8,10,2022-11-26T06:47:25,2022-11-26T17:56:07,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-27,87.5,66.3,76.1,89.6,66.3,76.4,62.9,65.8,0.004,100,4.17,rain,0,0,8.1,5.4,298.3,1009.7,53.4,11.1,172,14.8,8,10,2022-11-27T06:48:01,2022-11-27T17:56:10,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43063099999,43111099999,remote,43060099999"
pune,2022-11-28,89.3,64.5,75.1,92.1,64.5,75.3,61.4,65.5,0,0,0,,0,0,11,6.9,344.7,1010.2,19.1,11.1,217.6,18.7,8,10,2022-11-28T06:48:38,2022-11-28T17:56:14,0.15,Clear,Clear conditions throughout the day.,clear-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-29,87.9,60.2,73.7,90.5,60.2,73.9,57.7,60.6,0,0,0,,0,0,8.3,7.2,84.3,1011.8,28.2,11.3,212.9,18.5,8,10,2022-11-29T06:49:15,2022-11-29T17:56:19,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote,43060099999"
pune,2022-11-30,86.1,59.3,72.2,86.9,59.3,72,54.2,57,0,0,0,,0,0,8.1,6.7,86.2,1013,20.3,11.1,223.2,19.3,8,10,2022-11-30T06:49:52,2022-11-30T17:56:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43063099999,43111099999,remote"
